ID,HousePrice,yhat,delta
3335,315375.0,295463.6299588326,19911.37004116742
1027,153949.0,152685.17129500452,1263.8287049954815
8618,225252.0,186184.47239000176,39067.527609998244
7935,121715.0,130716.2498495475,-9001.249849547501
4478,543538.0,521850.8338367053,21687.166163294693
2515,338222.0,377206.51066875993,-38984.51066875993
3447,159984.0,214671.70154762344,-54687.70154762344
3961,260012.0,310107.1948607594,-50095.194860759424
268,92160.0,103678.35179926385,-11518.351799263852
2075,244701.0,346449.70590276754,-101748.70590276754
5778,397709.0,315728.7858703929,81980.21412960708
4947,246083.0,310904.79285291,-64821.79285291
2216,308541.0,398362.273178224,-89821.27317822399
8493,483930.0,534404.7568196888,-50474.75681968883
4607,390569.0,350515.31766311196,40053.68233688804
2396,136502.0,163005.63322954832,-26503.633229548315
7620,303201.0,286703.01318507356,16497.986814926437
4459,443205.0,484437.4251888286,-41232.42518882861
8289,91960.0,100534.59765013414,-8574.597650134136
163,354225.0,301772.79341844755,52452.206581552455
8805,358049.0,316294.716137429,41754.283862571
552,237726.0,243302.98104751733,-5576.981047517329
4382,278715.0,260072.38082833812,18642.619171661878
7172,380327.0,369524.0247738409,10802.975226159091
9230,268497.0,241877.01636219592,26619.983637804078
2488,175443.0,187802.79925442315,-12359.799254423153
3146,234366.0,249105.78654871325,-14739.786548713251
7483,131104.0,151706.9360006415,-20602.936000641494
5621,70388.0,310390.74068612006,-240002.74068612006
9061,136715.0,144367.7492519081,-7652.749251908099
4088,300611.0,285473.2319789663,15137.768021033728
6314,84167.0,86692.80603505693,-2525.8060350569285
6731,235395.0,240980.8023883424,-5585.802388342388
5398,102631.0,114478.03328216453,-11847.033282164528
5919,283927.0,316368.795924081,-32441.795924081
2968,218429.0,238106.96798486297,-19677.967984862975
8672,227943.0,221752.19726760377,6190.802732396231
7664,234858.0,270956.8113893799,-36098.8113893799
6624,304836.0,263322.57093775284,41513.42906224716
4709,201634.0,231071.39899676727,-29437.398996767268
677,362552.0,375447.11173598154,-12895.11173598154
7094,535201.0,455926.69792609947,79274.30207390053
7284,320779.0,328859.4433093723,-8080.443309372291
6367,199533.0,197506.95689086945,2026.0431091305509
1828,159227.0,179074.61202819724,-19847.61202819724
1058,560275.0,634484.6115486317,-74209.61154863168
3365,277449.0,328526.0803409692,-51077.0803409692
7245,462874.0,523564.5086799607,-60690.50867996068
2788,527478.0,523807.413512993,3670.586487006978
7362,200722.0,212888.29128454765,-12166.291284547653
7244,143531.0,148988.12249491797,-5457.122494917974
3596,137796.0,129262.90545485346,8533.094545146538
3633,174855.0,213096.81192276467,-38241.81192276467
1139,379752.0,317008.8638271354,62743.136172864586
9226,265919.0,276431.3755491857,-10512.375549185672
1449,324651.0,295474.5333044661,29176.46669553389
8239,372556.0,372904.7519090628,-348.7519090627902
7398,485423.0,392757.71436250565,92665.28563749435
6009,469064.0,393967.0000471463,75096.99995285372
6862,147590.0,155871.9262548178,-8281.926254817809
8022,591995.0,575376.0270137571,16618.97298624285
5340,202187.0,258617.8661151481,-56430.86611514809
4740,101356.0,67296.4477069101,34059.5522930899
4124,421334.0,412760.0256846461,8573.974315353902
8689,375529.0,411342.3934932466,-35813.39349324658
7436,485696.0,441912.0484167898,43783.951583210204
148,349625.0,324495.55347701797,25129.446522982034
1337,394795.0,454348.1171617506,-59553.11716175062
248,168700.0,238606.21878092233,-69906.21878092233
6511,241135.0,291067.13567871944,-49932.13567871944
7954,278652.0,335365.77680772846,-56713.776807728456
8966,275214.0,344193.7877812528,-68979.78778125282
7103,148164.0,141811.6526837938,6352.3473162062
5965,146498.0,174182.06802136614,-27684.06802136614
7594,389110.0,390911.0582289702,-1801.0582289702143
4630,316268.0,240412.3007485053,75855.69925149469
6647,376661.0,415580.5112448577,-38919.511244857684
8950,581957.0,576347.3649587097,5609.635041290312
1972,440137.0,478815.42003993655,-38678.42003993655
4544,659242.0,633356.4695470582,25885.530452941777
4649,495329.0,445861.6139692794,49467.386030720605
7831,244309.0,282454.36525907833,-38145.36525907833
1300,328926.0,311904.03454643977,17021.96545356023
4669,223949.0,208971.25263608326,14977.747363916744
1109,315621.0,346128.84723394824,-30507.84723394824
3159,533715.0,451167.2979607814,82547.70203921862
4879,410501.0,330772.1833112435,79728.81668875652
6116,200271.0,243478.88279356522,-43207.88279356522
4057,199761.0,304944.38411006506,-105183.38411006506
1119,316771.0,260254.3382534834,56516.66174651659
5062,566477.0,542140.3636439618,24336.636356038158
7173,702603.0,663404.9568616278,39198.043138372246
1663,392937.0,411493.97869412246,-18556.97869412246
7128,292612.0,363994.09007567895,-71382.09007567895
7797,306118.0,337234.3988496281,-31116.39884962811
5290,178950.0,130868.7142025928,48081.285797407196
2046,356896.0,390873.91482794535,-33977.91482794535
7851,340545.0,352660.96430732985,-12115.96430732985
6291,165087.0,183130.9335596212,-18043.93355962119
2677,295578.0,503966.46729180985,-208388.46729180985
7444,271625.0,264383.21337010595,7241.78662989405
7274,338312.0,372207.515008537,-33895.51500853698
5525,641302.0,654990.8329327006,-13688.832932700636
2992,235445.0,245764.0055758136,-10319.005575813586
8999,635998.0,591723.2417672626,44274.758232737426
1564,430694.0,489032.6700153405,-58338.670015340496
6816,387211.0,428224.729354227,-41013.72935422702
8287,354995.0,352628.2003797265,2366.799620273523
8473,498522.0,424287.84225914674,74234.15774085326
7497,242685.0,186427.378036277,56257.62196372301
7491,320397.0,277227.4373265574,43169.56267344259
3196,499879.0,394294.80171553016,105584.19828446984
5608,406113.0,395684.5633930151,10428.436606984877
8263,174763.0,168703.0596556436,6059.940344356408
3203,254224.0,192846.19527169614,61377.80472830386
3032,260426.0,280289.0240228163,-19863.024022816273
1827,424742.0,557074.9406704517,-132332.94067045173
4536,393828.0,383631.26875754603,10196.73124245397
4643,221455.0,330935.7213213526,-109480.72132135258
7601,289523.0,258209.46931924106,31313.530680758937
8011,435406.0,410768.1404956801,24637.859504319902
2,277232.0,282965.8339425889,-5733.833942588884
8101,141618.0,159803.17659116525,-18185.176591165247
7446,396053.0,449599.35811422486,-53546.35811422486
9168,365412.0,320812.1700713025,44599.829928697494
8816,479899.0,424542.29743000696,55356.70256999304
8422,384977.0,517412.16349936684,-132435.16349936684
4729,120479.0,112780.53977420503,7698.460225794974
2879,214066.0,234068.36716368273,-20002.367163682735
2308,592384.0,580196.8938839592,12187.106116040843
9014,310368.0,271340.487299374,39027.512700625986
4414,292450.0,280569.804751754,11880.195248246018
3284,343528.0,383085.2211726709,-39557.22117267089
6669,243620.0,262792.3783960001,-19172.378396000073
1065,201888.0,156319.22795795277,45568.77204204723
4926,554031.0,626502.7017534855,-72471.70175348548
9030,290852.0,285002.28938899684,5849.71061100316
7561,169913.0,177168.32801282793,-7255.328012827929
2366,426717.0,433866.5422214286,-7149.542221428594
7801,243457.0,264619.7221253123,-21162.722125312313
4645,313689.0,296757.1644400305,16931.835559969477
581,390907.0,406757.717149725,-15850.71714972501
2942,566948.0,518459.5088419701,48488.49115802988
4806,199850.0,191747.01608592455,8102.983914075448
1524,603101.0,495605.29046458914,107495.70953541086
511,216835.0,203677.58675189954,13157.413248100464
690,346538.0,320741.9742407229,25796.02575927711
6029,291632.0,292215.4898958363,-583.4898958362755
6239,348156.0,324858.1389510138,23297.861048986204
3759,554177.0,517366.8726173313,36810.127382668725
7527,675269.0,599767.9080660938,75501.0919339062
6724,115366.0,108927.83213981354,6438.167860186455
4676,184882.0,205468.0634851426,-20586.0634851426
7830,730476.0,595132.6005519617,135343.3994480383
4372,82173.0,183416.00533824207,-101243.00533824207
2856,416310.0,367192.7167669559,49117.28323304409
3968,83898.0,110697.26015492585,-26799.260154925854
6512,198793.0,232060.2187732486,-33267.218773248605
7925,359882.0,336674.502471253,23207.497528747015
193,709843.0,590740.3117986353,119102.68820136471
8031,191020.0,218081.60808509158,-27061.608085091575
8619,382224.0,307465.7838084595,74758.21619154047
7982,291794.0,349475.7124280964,-57681.71242809639
9037,381345.0,430466.56188403204,-49121.56188403204
82,144263.0,134172.94784134862,10090.052158651379
5224,220182.0,194681.935835227,25500.064164773008
6541,229875.0,253043.9782998744,-23168.978299874405
4355,622852.0,604955.5912070932,17896.40879290679
7764,157118.0,103479.34515500792,53638.65484499208
1271,75638.0,92487.97248757156,-16849.972487571562
9194,220033.0,271684.47652442224,-51651.476524422236
9153,246076.0,247355.1344814395,-1279.1344814395125
6,324167.0,380796.364927949,-56629.36492794898
3839,184858.0,164268.04348687304,20589.956513126963
1669,118410.0,98151.53662259539,20258.46337740461
9296,165100.0,125092.34029127785,40007.659708722145
8459,854125.0,598835.8898241719,255289.1101758281
692,417576.0,385865.12861246354,31710.871387536463
3263,510484.0,365685.22013662825,144798.77986337175
579,367187.0,438751.53399044945,-71564.53399044945
1599,249900.0,270848.61453580006,-20948.614535800065
4276,184823.0,194641.75997434987,-9818.759974349872
8487,350133.0,367481.3156364863,-17348.31563648628
5073,415997.0,442069.69189677486,-26072.691896774864
3397,361774.0,363291.54740659276,-1517.5474065927556
7331,326106.0,315302.03626202664,10803.963737973361
362,310530.0,476003.9585183003,-165473.95851830032
1720,425828.0,466247.6373902377,-40419.63739023771
1523,441530.0,358558.0741251145,82971.92587488552
6136,307363.0,302256.8807941273,5106.119205872703
1401,180373.0,187876.76230095964,-7503.762300959643
1489,253935.0,246245.3196072959,7689.680392704089
1032,366016.0,395935.18830984726,-29919.18830984726
6139,587722.0,473391.60508924315,114330.39491075685
7604,283546.0,296825.97324008716,-13279.973240087158
3694,227639.0,199023.28931323884,28615.71068676116
1621,166588.0,227337.23387824334,-60749.233878243336
1600,352844.0,312124.56330257724,40719.43669742276
3673,186486.0,228720.90410804673,-42234.90410804673
5300,530722.0,492903.8275480889,37818.17245191109
7256,528076.0,514119.4007677042,13956.59923229582
9133,53714.0,131968.8349553151,-78254.8349553151
226,331160.0,331585.92472432717,-425.9247243271675
7941,235734.0,244087.50791384417,-8353.507913844165
5045,406033.0,360018.35844278237,46014.641557217634
5445,276949.0,267714.3204893565,9234.679510643473
2098,241736.0,248958.1073178624,-7222.107317862392
7886,175213.0,192472.16587727008,-17259.165877270076
5087,445506.0,550321.1806841759,-104815.18068417592
7584,356585.0,358564.13333082065,-1979.1333308206522
5948,185960.0,283483.77083381056,-97523.77083381056
3609,420575.0,398910.22620348993,21664.773796510068
3842,497126.0,489548.7909199306,7577.209080069384
7317,358459.0,337326.925313699,21132.074686301
8602,370779.0,327019.22407121165,43759.77592878835
754,240901.0,239587.9856203637,1313.0143796362972
1664,302303.0,312099.4659469432,-9796.465946943208
669,265448.0,251653.7542590355,13794.245740964514
7136,400493.0,446741.9990492832,-46248.999049283215
8194,406954.0,420341.30174235406,-13387.301742354059
987,300199.0,340228.314693426,-40029.314693426015
8779,260062.0,306502.54522265535,-46440.545222655346
1487,337848.0,275839.33731427515,62008.66268572485
1342,505372.0,498996.19534170645,6375.804658293549
6100,580351.0,575782.3248638436,4568.67513615638
3246,257541.0,284949.9909450999,-27408.99094509991
1757,796568.0,674222.4443743373,122345.55562566267
1356,243496.0,277799.98936352006,-34303.98936352006
8809,375298.0,306373.9541317208,68924.04586827918
7588,113878.0,117705.88382912737,-3827.8838291273714
4027,316804.0,356565.9143355682,-39761.9143355682
2268,280805.0,441159.40436738165,-160354.40436738165
3637,486774.0,418374.06330795673,68399.93669204327
5470,250196.0,288640.5925883201,-38444.59258832008
1797,392862.0,382577.3851396633,10284.614860336704
4856,518244.0,523289.7572823346,-5045.757282334613
6362,539034.0,495500.65550090553,43533.34449909447
7191,404804.0,409904.64953083463,-5100.649530834635
1179,186489.0,207274.27335822,-20785.27335822
941,156491.0,224169.8296362579,-67678.8296362579
5148,216366.0,230129.50747235262,-13763.50747235262
6175,329702.0,348822.8868793458,-19120.88687934581
5641,178184.0,181845.6115373514,-3661.6115373513894
8605,406981.0,347363.69022884,59617.30977116001
7907,65825.0,100782.17086679925,-34957.17086679925
3939,178447.0,160253.92532658682,18193.074673413183
5713,530777.0,505566.76456183154,25210.235438168456
6514,262408.0,249076.30714825253,13331.692851747473
8261,417515.0,504896.5127398299,-87381.5127398299
5577,588046.0,536186.7136276037,51859.28637239628
5562,422688.0,355343.3801933461,67344.61980665388
396,245521.0,184559.56668463972,60961.43331536028
8005,210860.0,223484.63507886845,-12624.63507886845
6779,518549.0,490686.2714505796,27862.728549420426
9154,79257.0,89467.04249972283,-10210.042499722826
5288,195783.0,218954.8875510168,-23171.887551016815
5465,550569.0,532680.6995522886,17888.30044771137
8281,182330.0,173341.54327692286,8988.456723077135
6263,328061.0,363329.2238375115,-35268.2238375115
4093,371540.0,441472.84143287037,-69932.84143287037
7672,289937.0,333709.52171653154,-43772.52171653154
8131,253290.0,247824.29366288363,5465.706337116368
5741,152902.0,127344.14989806643,25557.850101933567
3915,396319.0,388527.74971408705,7791.250285912945
8914,353146.0,360827.05071542657,-7681.050715426565
8725,392785.0,418002.1412835778,-25217.141283577774
7998,254412.0,228090.33022656332,26321.669773436675
5367,334118.0,251338.18746235792,82779.81253764208
3338,205986.0,199786.76867175652,6199.231328243477
4504,350007.0,332275.94593037845,17731.054069621547
6640,362333.0,349824.55540037353,12508.44459962647
7521,223276.0,226649.12509335743,-3373.125093357434
3708,348760.0,361715.69465829915,-12955.694658299151
6931,100301.0,115563.01664465576,-15262.016644655756
1514,554205.0,465555.54719930113,88649.45280069887
8324,392126.0,443730.51239915675,-51604.51239915675
7791,276073.0,322756.6848094409,-46683.68480944092
3954,534431.0,539577.4965338764,-5146.496533876401
716,274055.0,284298.73159593705,-10243.731595937046
7305,213580.0,248100.8743379692,-34520.8743379692
8419,284317.0,302885.042633154,-18568.042633154022
341,314483.0,310883.73631142895,3599.2636885710526
1527,287881.0,267265.0449268479,20615.955073152087
8730,344276.0,363919.390447743,-19643.390447743004
8255,196051.0,202777.33653870865,-6726.336538708652
3783,151477.0,170019.8188206279,-18542.8188206279
1151,416685.0,475643.3592914238,-58958.35929142381
8198,131559.0,161030.99775306508,-29471.99775306508
4722,519999.0,507479.6514315809,12519.348568419111
643,202552.0,269996.4875696295,-67444.4875696295
7565,108289.0,99251.207714832,9037.792285168005
8132,197771.0,251276.176448525,-53505.17644852499
855,329077.0,322441.45347227884,6635.546527721162
729,167895.0,165033.49368944214,2861.5063105578593
2969,737500.0,793347.5800797216,-55847.580079721636
2632,521113.0,536000.0717636376,-14887.071763637592
1802,342322.0,316628.18142695725,25693.81857304275
7033,195465.0,180770.5465672788,14694.453432721202
9351,420246.0,321155.6788087057,99090.3211912943
6997,597479.0,510281.8869602984,87197.1130397016
1460,399315.0,329534.0753447184,69780.92465528159
5782,435183.0,408851.4561962422,26331.543803757813
4253,328942.0,354897.3282371155,-25955.328237115522
4768,284079.0,478818.3788619384,-194739.37886193843
3660,333731.0,379719.66997562884,-45988.66997562884
8429,414619.0,429532.2510769158,-14913.251076915825
2907,449066.0,616619.4266772508,-167553.42667725077
135,579961.0,568637.3120155907,11323.687984409276
2451,360023.0,327747.575577742,32275.424422257987
212,285541.0,277628.119726687,7912.880273313029
7724,217449.0,250382.94988226317,-32933.94988226317
4110,260346.0,282287.4230337619,-21941.42303376191
5377,501319.0,424726.5802540346,76592.4197459654
2502,277450.0,288772.9346221427,-11322.934622142697
4239,637080.0,607532.1713276303,29547.82867236971
5078,327839.0,281966.998625628,45872.00137437199
387,228911.0,196367.66468132974,32543.33531867026
498,328353.0,331524.4967440098,-3171.4967440097826
6452,374930.0,361332.92330910807,13597.076690891932
3300,170474.0,190665.74459857322,-20191.74459857322
8594,108544.0,108979.54732177942,-435.5473217794206
554,538548.0,432386.7523257103,106161.24767428968
5913,325469.0,353001.2904910284,-27532.290491028398
6170,100164.0,117013.788769522,-16849.788769521998
6208,320416.0,349885.55004047556,-29469.55004047556
5171,238980.0,215684.14429158968,23295.855708410323
5750,555869.0,456143.0250245767,99725.9749754233
6195,328002.0,323739.28006328904,4262.719936710957
4231,131042.0,124953.73345194534,6088.266548054657
7860,217275.0,224813.17877870958,-7538.178778709582
8710,269621.0,321379.1159955964,-51758.115995596396
2102,298848.0,282571.1646167395,16276.835383260506
8322,649672.0,539362.1571809861,110309.84281901387
6968,323426.0,379877.70924718963,-56451.70924718963
5898,226260.0,199565.6430055459,26694.35699445411
2659,397840.0,359242.86999250326,38597.130007496744
2055,113768.0,265860.25025694765,-152092.25025694765
5930,309801.0,313626.6117386958,-3825.6117386958213
7107,160851.0,156466.24875210747,4384.751247892535
7843,350658.0,349004.9492021124,1653.0507978876121
1351,256856.0,278674.5602678412,-21818.56026784121
1889,392019.0,438926.6356479352,-46907.63564793521
7581,167684.0,237694.68332959755,-70010.68332959755
4939,161089.0,193091.71997849367,-32002.719978493667
623,391210.0,394155.2868836902,-2945.28688369022
8789,285418.0,233955.81354824267,51462.18645175733
8349,214564.0,210034.24485587984,4529.755144120165
7647,531916.0,545945.8641375491,-14029.86413754907
1277,166416.0,147113.57268587052,19302.427314129483
7544,246801.0,286190.942746733,-39389.942746733024
4909,303159.0,295048.45552949124,8110.5444705087575
679,431434.0,393854.5941227714,37579.40587722859
3736,91215.0,197661.03422507187,-106446.03422507187
3476,366329.0,302348.1822830706,63980.81771692942
518,371193.0,330608.83817664237,40584.16182335763
5806,538931.0,481066.5998437109,57864.400156289106
7168,187953.0,210687.27496235195,-22734.27496235195
6471,156334.0,144874.9446214893,11459.055378510704
3896,352739.0,355188.20993901434,-2449.209939014341
1,547714.0,569548.6189400542,-21834.618940054206
5880,291789.0,288476.7093047517,3312.290695248288
1165,143500.0,223630.07719851795,-80130.07719851795
3688,574621.0,575600.6462174855,-979.6462174855405
803,363724.0,337721.4159732688,26002.5840267312
4284,152403.0,182078.80556919827,-29675.805569198274
3130,173003.0,235880.34859464417,-62877.348594644165
8298,224509.0,235967.57382458905,-11458.573824589053
583,224102.0,259842.20916252775,-35740.20916252775
71,491488.0,461932.43203194905,29555.56796805095
1697,329422.0,345035.45312456286,-15613.45312456286
8801,226648.0,252460.306381166,-25812.30638116601
278,354612.0,294111.4961607762,60500.50383922382
7655,522689.0,529551.1999469087,-6862.199946908746
346,199113.0,204440.206090888,-5327.2060908880085
5116,295637.0,329633.40433134086,-33996.40433134086
5457,156774.0,168441.96886735046,-11667.968867350457
1111,286891.0,389563.6441549621,-102672.6441549621
5622,154093.0,182813.6490946507,-28720.649094650696
104,138956.0,122689.60907208647,16266.390927913526
7698,301127.0,381167.6040377298,-80040.60403772979
6210,275910.0,263842.9223762663,12067.077623733727
1303,477286.0,420355.84440490196,56930.15559509804
5697,543176.0,493832.07262283884,49343.92737716116
1366,483578.0,418090.06628907804,65487.93371092196
5696,616686.0,616307.5675711489,378.4324288511416
407,239788.0,240403.12312749642,-615.123127496423
6373,78345.0,112038.05439129412,-33693.05439129412
3676,341641.0,325138.1505715413,16502.84942845872
7765,468097.0,423724.64425172674,44372.35574827326
8856,309249.0,314742.3837140015,-5493.383714001509
2857,418356.0,415739.545754669,2616.4542453309987
3282,386107.0,576182.0628720092,-190075.06287200924
8441,390562.0,344523.4506314565,46038.54936854349
7007,334479.0,305205.7609136933,29273.239086306712
5298,172858.0,187111.57113659475,-14253.57113659475
7072,272000.0,352653.73230286443,-80653.73230286443
3096,391488.0,379990.1939669862,11497.806033013796
5598,161913.0,143048.0535852872,18864.946414712787
1788,495784.0,407963.216524192,87820.78347580798
2485,232722.0,288443.2636166468,-55721.263616646815
4590,534975.0,433799.16960176016,101175.83039823984
949,446985.0,359721.09932096006,87263.90067903994
2134,255222.0,251590.68896044072,3631.311039559281
8706,148730.0,201302.98316527694,-52572.983165276935
7745,779760.0,573950.4050991695,205809.59490083053
3970,203095.0,173653.13428490402,29441.865715095977
7645,408431.0,420968.6436345173,-12537.643634517328
5591,195756.0,209516.30225691668,-13760.302256916679
781,410016.0,434748.53262141126,-24732.532621411257
7714,149275.0,89836.80462385205,59438.19537614795
4805,257224.0,303563.965917933,-46339.965917932976
8762,498272.0,458009.7031982808,40262.296801719174
1132,416767.0,413830.7262621588,2936.2737378412276
3252,563583.0,407283.1925050517,156299.80749494833
5588,343488.0,325989.7656973896,17498.23430261039
6294,328156.0,258019.5414340141,70136.4585659859
3493,202968.0,250324.36612412735,-47356.36612412735
1390,263068.0,326428.23835117446,-63360.238351174456
6792,333478.0,343849.0808587916,-10371.080858791596
5862,321620.0,407164.16595719854,-85544.16595719854
5217,162289.0,195024.31078674755,-32735.31078674755
3437,327665.0,269386.10294014064,58278.89705985936
3838,799710.0,736312.0843219663,63397.91567803372
1444,215828.0,230994.77989144207,-15166.779891442071
786,191656.0,267522.02047501714,-75866.02047501714
475,349485.0,317704.64848520927,31780.35151479073
8603,431655.0,387823.09697920224,43831.90302079776
1241,139589.0,172035.9232659947,-32446.9232659947
586,115022.0,94943.23666761824,20078.763332381757
4143,341666.0,347731.55860140757,-6065.558601407567
2834,165522.0,153760.55403181264,11761.445968187356
1281,232219.0,229468.45013357126,2750.5498664287443
5335,297803.0,319192.89299785293,-21389.892997852934
1772,386630.0,390321.5879754053,-3691.587975405273
6518,147702.0,155474.01887727468,-7772.018877274677
910,513958.0,502216.18270173384,11741.817298266164
5201,228720.0,215489.54996850976,13230.45003149024
4245,119418.0,100257.02950643428,19160.97049356572
3024,342334.0,301289.1722547406,41044.82774525939
609,245381.0,213629.86538157813,31751.13461842187
4430,129765.0,133537.72022906935,-3772.720229069353
4034,121520.0,109165.27619118092,12354.723808819079
5561,177190.0,211976.35328854824,-34786.35328854824
9011,454980.0,392943.74809823616,62036.25190176384
3618,368759.0,300849.432591106,67909.56740889401
2017,285875.0,246629.18391252676,39245.81608747324
6894,503036.0,424883.7253039075,78152.27469609253
2202,362437.0,273722.67145975266,88714.32854024734
55,130584.0,150092.8606916676,-19508.860691667593
541,352973.0,384207.9083500087,-31234.908350008714
6882,343624.0,386768.27884624805,-43144.27884624805
6714,296728.0,275064.2911585564,21663.708841443586
5109,431390.0,380007.5140541745,51382.48594582552
688,528334.0,458713.36317255796,69620.63682744204
260,157326.0,174170.46650068864,-16844.466500688635
1493,329066.0,372280.12485673773,-43214.12485673773
1515,274626.0,381301.55303096975,-106675.55303096975
7887,130469.0,167376.59341751304,-36907.59341751304
845,397756.0,329622.40125611797,68133.59874388203
6172,318406.0,387451.4162300009,-69045.4162300009
2654,546376.0,528096.8703948774,18279.12960512261
7554,249022.0,283586.08116491727,-34564.08116491727
6335,236314.0,232703.23544921522,3610.7645507847774
8727,126778.0,112411.23192445263,14366.76807554737
2888,352071.0,410327.0573638853,-58256.05736388528
8733,116008.0,136607.59743157562,-20599.597431575618
4117,251415.0,219252.034672727,32162.965327273007
1293,294570.0,337262.5540498066,-42692.55404980661
1860,607844.0,586455.5041701631,21388.49582983693
3192,287659.0,261064.11151922596,26594.88848077404
383,294633.0,348622.85743640905,-53989.857436409045
696,147455.0,146262.70862438224,1192.2913756177586
1552,365707.0,402783.303407013,-37076.30340701301
3301,155565.0,191679.77635482355,-36114.77635482355
2189,385454.0,382737.50520895503,2716.49479104497
3674,92307.0,104155.66253656507,-11848.662536565069
3895,175215.0,155040.04810574237,20174.951894257625
5497,409516.0,322648.7682693776,86867.23173062241
5093,104945.0,150740.85747121045,-45795.857471210446
9104,617566.0,610473.4141814846,7092.585818515392
6633,526574.0,568768.4189609854,-42194.41896098538
8564,293019.0,332490.212522369,-39471.212522368995
6775,628490.0,454329.5843304003,174160.41566959972
5051,450801.0,392885.53758920607,57915.46241079393
2713,288095.0,260653.02679295698,27441.97320704302
4367,526483.0,475784.04848767037,50698.95151232963
4852,150609.0,181172.00676842465,-30563.006768424646
5653,209016.0,229423.2720487373,-20407.2720487373
4558,326331.0,371875.38175512303,-45544.38175512303
2354,718794.0,704071.6222195363,14722.377780463663
464,183660.0,243119.44710191104,-59459.447101911035
2660,457977.0,514068.0576841742,-56091.057684174215
8331,261685.0,306815.49055196904,-45130.49055196904
7097,165351.0,261743.10446038243,-96392.10446038243
9126,249524.0,236228.20959329727,13295.790406702727
8119,213760.0,242452.33640135534,-28692.336401355336
463,623503.0,591283.7312397908,32219.268760209205
7223,314596.0,360946.06991597166,-46350.06991597166
8541,198036.0,168341.07144125475,29694.928558745247
8080,132362.0,155771.16225584535,-23409.162255845353
1213,125257.0,152685.347290386,-27428.34729038601
1328,145027.0,175015.30193838704,-29988.30193838704
7622,293971.0,293801.5689080065,169.4310919935233
7487,196440.0,176115.77750529596,20324.222494704038
4530,188048.0,219945.79336541152,-31897.79336541152
738,213142.0,250633.65480988874,-37491.65480988874
2507,240943.0,187279.70004914154,53663.29995085846
316,279529.0,253953.39111841776,25575.608881582244
1066,152119.0,157491.9948082064,-5372.994808206393
6065,404531.0,441773.2110141705,-37242.21101417049
2042,314563.0,339966.3376476681,-25403.337647668086
7785,364001.0,378531.51562165306,-14530.51562165306
2590,131195.0,147889.8886357972,-16694.888635797193
4890,333080.0,316049.8351533335,17030.164846666506
